tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt16319132,tvEpisode,Episode #1.33,Episode #1.33,0,2021,\N,\N,"Drama,Romance"
tt16319134,tvEpisode,Episode #1.34,Episode #1.34,0,2021,\N,\N,"Drama,Romance"
tt16319136,tvEpisode,Episode #1.36,Episode #1.36,0,2021,\N,\N,"Drama,Romance"
tt16319138,tvEpisode,Episode #1.35,Episode #1.35,0,2021,\N,\N,"Drama,Romance"
tt16319140,tvEpisode,Episode #1.37,Episode #1.37,0,2021,\N,\N,"Drama,Romance"
tt16319142,tvEpisode,Episode #1.39,Episode #1.39,0,2021,\N,\N,"Drama,Romance"
tt16319144,tvEpisode,Episode #1.38,Episode #1.38,0,2021,\N,\N,"Drama,Romance"
tt16319146,tvEpisode,Episode #1.40,Episode #1.40,0,2021,\N,\N,"Drama,Romance"
tt16343434,tvEpisode,Episode #1.42,Episode #1.42,0,2021,\N,\N,"Drama,Romance"
tt16343438,tvEpisode,Episode #1.41,Episode #1.41,0,2021,\N,\N,"Drama,Romance"
tt16343440,tvEpisode,Episode #1.44,Episode #1.44,0,2021,\N,\N,"Drama,Romance"
tt16343442,tvEpisode,Episode #1.43,Episode #1.43,0,2021,\N,\N,"Drama,Romance"
tt16343444,tvEpisode,Episode #1.45,Episode #1.45,0,2021,\N,\N,"Drama,Romance"
tt16343446,tvEpisode,Episode #1.46,Episode #1.46,0,2021,\N,\N,"Drama,Romance"
tt16343448,tvEpisode,Episode #1.47,Episode #1.47,0,2021,\N,\N,"Drama,Romance"
tt16343450,tvEpisode,Episode #1.48,Episode #1.48,0,2021,\N,\N,"Drama,Romance"
tt16343452,tvEpisode,Episode #1.49,Episode #1.49,0,2021,\N,\N,"Drama,Romance"
tt16343454,tvEpisode,Episode #1.50,Episode #1.50,0,2021,\N,\N,"Drama,Romance"
tt16343456,tvEpisode,Episode #1.51,Episode #1.51,0,2021,\N,\N,"Drama,Romance"
tt16343460,tvEpisode,Episode #1.52,Episode #1.52,0,2021,\N,\N,"Drama,Romance"
tt16343462,tvEpisode,Episode #1.53,Episode #1.53,0,2021,\N,\N,"Drama,Romance"
tt16343464,tvEpisode,Episode #1.54,Episode #1.54,0,2021,\N,\N,"Drama,Romance"
tt16343466,tvEpisode,Episode #1.56,Episode #1.56,0,2021,\N,\N,"Drama,Romance"
tt16343468,tvEpisode,Episode #1.55,Episode #1.55,0,2021,\N,\N,"Drama,Romance"
tt16343470,tvEpisode,Episode #1.57,Episode #1.57,0,2021,\N,\N,"Drama,Romance"
tt16343472,tvEpisode,Episode #1.59,Episode #1.59,0,2021,\N,\N,"Drama,Romance"
tt16343474,tvEpisode,Episode #1.58,Episode #1.58,0,2021,\N,\N,"Drama,Romance"
tt16343476,tvEpisode,Episode #1.60,Episode #1.60,0,2021,\N,\N,"Drama,Romance"
tt16343478,tvEpisode,Episode #1.61,Episode #1.61,0,2021,\N,\N,"Drama,Romance"
tt16343480,tvEpisode,Episode #1.62,Episode #1.62,0,2021,\N,\N,"Drama,Romance"
tt16343482,tvEpisode,Episode #1.63,Episode #1.63,0,2021,\N,\N,"Drama,Romance"
tt16343486,tvEpisode,Episode #1.64,Episode #1.64,0,2021,\N,\N,"Drama,Romance"
tt16343488,tvEpisode,Episode #1.65,Episode #1.65,0,2021,\N,\N,"Drama,Romance"
tt16343490,tvEpisode,Episode #1.66,Episode #1.66,0,2021,\N,\N,"Drama,Romance"
tt16343492,tvEpisode,Episode #1.67,Episode #1.67,0,2021,\N,\N,"Drama,Romance"
tt16343494,tvEpisode,Episode #1.68,Episode #1.68,0,2021,\N,\N,"Drama,Romance"
tt16343496,tvEpisode,Episode #1.69,Episode #1.69,0,2021,\N,\N,"Drama,Romance"
tt16343498,tvEpisode,Episode #1.70,Episode #1.70,0,2021,\N,\N,"Drama,Romance"
tt16343502,tvEpisode,Episode #1.71,Episode #1.71,0,2021,\N,\N,"Drama,Romance"
tt16343504,tvEpisode,Episode #1.73,Episode #1.73,0,2021,\N,\N,"Drama,Romance"
tt16343506,tvEpisode,Episode #1.72,Episode #1.72,0,2021,\N,\N,"Drama,Romance"
tt16343508,tvEpisode,Episode #1.74,Episode #1.74,0,2021,\N,\N,"Drama,Romance"
tt16343516,tvEpisode,Episode #1.75,Episode #1.75,0,2021,\N,\N,"Drama,Romance"
tt16343518,tvEpisode,Episode #1.76,Episode #1.76,0,2021,\N,\N,"Drama,Romance"
tt16343520,tvEpisode,Episode #1.77,Episode #1.77,0,2021,\N,\N,"Drama,Romance"
tt16343524,tvEpisode,Episode #1.78,Episode #1.78,0,2021,\N,\N,"Drama,Romance"
tt16343526,tvEpisode,Episode #1.79,Episode #1.79,0,2021,\N,\N,"Drama,Romance"
tt1634529,tvSpecial,55th Idea Filmfare Awards,55th Idea Filmfare Awards,0,2010,\N,\N,Reality-TV
tt16377116,tvEpisode,Sara-Salman Ki Cute Chemistry,Sara-Salman Ki Cute Chemistry,0,2021,\N,115,Reality-TV
tt16410530,tvEpisode,Ayushmann Khurrana & Vaani Kapoor,Ayushmann Khurrana & Vaani Kapoor,0,2021,\N,\N,"Comedy,Talk-Show"
tt16410534,tvEpisode,Comedy Ki Class Velle Ki Team Ke Saath,Comedy Ki Class Velle Ki Team Ke Saath,0,2021,\N,\N,"Comedy,Talk-Show"
tt16410538,tvEpisode,Music Industry Ke Diggajo Ne Jamai Mehfil,Music Industry Ke Diggajo Ne Jamai Mehfil,0,2021,\N,\N,"Comedy,Talk-Show"
tt16410550,tvEpisode,"Zeenat Aman, Anita Raaj & Poonam Dhillon","Zeenat Aman, Anita Raaj & Poonam Dhillon",0,2021,\N,\N,"Comedy,Talk-Show"
tt16428414,tvEpisode,Ritesh Par Salman Ka Vaar,Ritesh Par Salman Ka Vaar,0,2021,\N,115,Reality-TV
tt16444402,tvEpisode,Whistleblowing On The Kapil Sharma Show,Whistleblowing On The Kapil Sharma Show,0,2021,\N,70,"Comedy,Talk-Show"
tt16444404,tvEpisode,Atrangi Re Special,Atrangi Re Special,0,2021,\N,69,"Comedy,Talk-Show"
tt1646331,tvEpisode,Khooni Piracy Racket,Khooni Piracy Racket,0,2009,\N,\N,"Action,Crime"
tt16612480,tvEpisode,Sizzling #WKV with Sunny & Kanika,Sizzling #WKV with Sunny & Kanika,0,2021,\N,115,Reality-TV
tt16612534,tvEpisode,Salman's Birthday Celebration!,Salman's Birthday Celebration!,0,2021,\N,115,Reality-TV
tt16673636,tvEpisode,Jersey Special,Jersey Special,0,2021,\N,\N,"Comedy,Talk-Show"
tt16673638,tvEpisode,Music Ke Maharathi,Music Ke Maharathi,0,2021,\N,\N,"Comedy,Talk-Show"
tt1674385,tvEpisode,Veer Aur Veera,Veer Aur Veera,0,2010,\N,\N,"Music,Reality-TV"
tt16897306,tvEpisode,Musical Masti with Nora Fatehi and Guru Randhawa,Musical Masti with Nora Fatehi and Guru Randhawa,0,2022,\N,68,"Comedy,Talk-Show"
tt16897322,tvEpisode,Roar of RRR,Roar of RRR,0,2022,\N,71,"Comedy,Talk-Show"
tt16915434,tvEpisode,IPL 2014 Opening Ceremony,IPL 2014 Opening Ceremony,0,2014,\N,\N,Sport
tt16915438,tvEpisode,IPL 2013 Opening Ceremony,IPL 2013 Opening Ceremony,0,2013,\N,\N,Sport
tt16915456,tvEpisode,IPL 2012 Opening Ceremony,IPL 2012 Opening Ceremony,0,2012,\N,\N,Sport
tt16975548,tvEpisode,Kya Hoga Janta Ka Faisla For Umar?,Kya Hoga Janta Ka Faisla For Umar?,0,2022,\N,115,Reality-TV
tt17066284,tvEpisode,Sunny Leone & Mika Singh,Sunny Leone & Mika Singh,0,2022,\N,71,"Comedy,Talk-Show"
tt17066286,tvEpisode,Lohri Special,Lohri Special,0,2022,\N,72,"Comedy,Talk-Show"
tt17066288,tvEpisode,Dosti Special with Farah & Raveena,Dosti Special with Farah & Raveena,0,2022,\N,70,"Comedy,Talk-Show"
tt1708532,movie,Ready,Ready,0,2011,\N,145,"Action,Comedy,Romance"
tt1729637,movie,Bodyguard,Bodyguard,0,2011,\N,130,"Action,Drama,Romance"
tt17323888,tvEpisode,Cricket Mania with Shikhar and Prithvi,Cricket Mania with Shikhar and Prithvi,0,2022,\N,68,"Comedy,Talk-Show"
tt17323890,tvEpisode,Kapil Ke Saath Loop Lapeta,Kapil Ke Saath Loop Lapeta,0,2022,\N,\N,"Comedy,Talk-Show"
tt17323892,tvEpisode,Hasya Kavi Sammelan,Hasya Kavi Sammelan,0,2022,\N,75,"Comedy,Talk-Show"
tt17323894,tvEpisode,Swimming With The Sharks,Swimming With The Sharks,0,2022,\N,\N,"Comedy,Talk-Show"
tt1737296,tvEpisode,Let the war begin,Let the war begin,0,2010,\N,45,Reality-TV
tt17515566,tvEpisode,Bigg Boss 15 Grand Finale,Bigg Boss 15 Grand Finale,0,2022,\N,115,Reality-TV
tt1773042,movie,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,0,2010,\N,89,"Comedy,Drama"
tt18036266,tvEpisode,Your Honor & Rocket Boys,Your Honor & Rocket Boys,0,2022,\N,67,"Comedy,Talk-Show"
tt18038548,tvEpisode,Team Gehraiyaan,Team Gehraiyaan,0,2022,\N,71,"Comedy,Talk-Show"
tt18232620,tvEpisode,Karan and Bipasha Spread Love,Karan and Bipasha Spread Love,0,2022,\N,71,"Comedy,Talk-Show"
tt18232632,tvEpisode,Valentine's Day Ki Badhaai Do,Valentine's Day Ki Badhaai Do,0,2022,\N,71,"Comedy,Talk-Show"
tt18285436,tvEpisode,An Evening with the cast of Thursday,An Evening with the cast of Thursday,0,2022,\N,71,"Comedy,Talk-Show"
tt18285438,tvEpisode,The Fame Game,The Fame Game,0,2022,\N,71,"Comedy,Talk-Show"
tt18340848,tvEpisode,Nadiadwala Special,Nadiadwala Special,0,2022,\N,68,"Comedy,Talk-Show"
tt18340872,tvEpisode,India's Got Talent Judges,India's Got Talent Judges,0,2022,\N,\N,"Comedy,Talk-Show"
tt18411490,movie,Tiger 3,Tiger 3,0,2023,\N,155,"Action,Adventure,Thriller"
tt1841542,movie,Children's Party,Chillar Party,0,2011,\N,135,"Comedy,Drama,Family"
tt18553272,tvEpisode,A Musical Night with a Hint of Laughter,A Musical Night with a Hint of Laughter,0,2022,\N,69,"Comedy,Talk-Show"
tt18553292,tvEpisode,Bhojpuri Special,Bhojpuri Special,0,2022,\N,71,"Comedy,Talk-Show"
tt18766766,tvSpecial,Link lock TVC,Link lock TVC,0,2021,\N,\N,Short
tt18922168,tvEpisode,Sangeet Jagat Ke Dhurandhar,Sangeet Jagat Ke Dhurandhar,0,2022,\N,68,"Comedy,Talk-Show"
tt18922172,tvEpisode,Holi Special,Holi Special,0,2022,\N,70,"Comedy,Talk-Show"
tt18938504,tvEpisode,Chef's Special,Chef's Special,0,2022,\N,70,"Comedy,Talk-Show"
tt18938510,tvEpisode,Qayamat Se Qayamat Tak - Musical Reunion,Qayamat Se Qayamat Tak - Musical Reunion,0,2022,\N,60,"Comedy,Talk-Show"
tt19249340,tvEpisode,Sangeet Ki Mehfil,Sangeet Ki Mehfil,0,2022,\N,74,"Comedy,Talk-Show"
tt19249342,tvEpisode,Attack Special,Attack Special,0,2022,\N,70,"Comedy,Talk-Show"
tt19488542,tvEpisode,Khalnayako Ki Shaam,Khalnayako Ki Shaam,0,2022,\N,70,"Comedy,Talk-Show"
tt19488552,tvEpisode,Friendship Special,Friendship Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt19488574,tvEpisode,Superstar Singer Ke Superstar Judges,Superstar Singer Ke Superstar Judges,0,2022,\N,62,"Comedy,Talk-Show"
tt19488588,tvEpisode,Dasvi Ki Paathshala,Dasvi Ki Paathshala,0,2022,\N,70,"Comedy,Talk-Show"
tt19720580,tvEpisode,Unlimited Laughs with Team Jersey,Unlimited Laughs with Team Jersey,0,2022,\N,\N,"Comedy,Talk-Show"
tt19812988,tvEpisode,Runway 34 takes over the stage,Runway 34 takes over the stage,0,2022,\N,72,"Comedy,Talk-Show"
tt19816486,tvEpisode,Kapil Ke Show Mein Heropanti,Kapil Ke Show Mein Heropanti,0,2022,\N,73,"Comedy,Talk-Show"
tt1986040,movie,Ishkq in Paris,Ishkq in Paris,0,2013,\N,95,"Comedy,Romance"
tt19896618,tvEpisode,Masti aur Dhamaal with Team Thar,Masti aur Dhamaal with Team Thar,0,2022,\N,73,"Comedy,Talk-Show"
tt19896620,tvEpisode,OM Ki Stellar Cast Ke Saath Mulaqat,OM Ki Stellar Cast Ke Saath Mulaqat,0,2022,\N,71,"Comedy,Talk-Show"
tt20158774,tvEpisode,Women Power,Women Power,0,2022,\N,72,"Comedy,Talk-Show"
tt20158792,tvEpisode,Jordaar Entry,Jordaar Entry,0,2022,\N,\N,"Comedy,Talk-Show"
tt2016894,movie,Ek Tha Tiger,Ek Tha Tiger,0,2012,\N,132,"Action,Adventure,Drama"
tt20251434,tvEpisode,Bhool Bhulaiyaa Once Again,Bhool Bhulaiyaa Once Again,0,2022,\N,70,"Comedy,Talk-Show"
tt20251436,tvEpisode,Dhaakadbazi with Kangana,Dhaakadbazi with Kangana,0,2022,\N,67,"Comedy,Talk-Show"
tt20448270,tvEpisode,Ek Anek Shaam,Ek Anek Shaam,0,2022,\N,70,"Comedy,Talk-Show"
tt20448272,tvEpisode,Party Ki Jaan,Party Ki Jaan,0,2022,\N,71,"Comedy,Talk-Show"
tt2078858,tvEpisode,Bigg Boss Season 5: Launch,Bigg Boss Season 5: Launch,0,2011,\N,\N,Reality-TV
tt20860984,tvEpisode,Jugg Jugg Jeeyo with Kapil Sharma,Jugg Jugg Jeeyo with Kapil Sharma,0,2022,\N,66,"Comedy,Talk-Show"
tt20860986,tvEpisode,Prihviraj Ki Wave,Prihviraj Ki Wave,0,2022,\N,68,"Comedy,Talk-Show"
tt20860988,tvEpisode,Grand Finale Weekend,Grand Finale Weekend,0,2022,\N,65,"Comedy,Talk-Show"
tt2112124,movie,Chennai Express,Chennai Express,0,2013,\N,141,"Action,Comedy,Romance"
tt2112131,movie,Fearless 2,Dabangg 2,0,2012,\N,120,"Action,Comedy,Crime"
tt21211732,tvMovie,22nd IIFA Awards,IIFA Awards 2022,0,2022,\N,\N,Reality-TV
tt21445214,video,Tiger 3 Promo,Tiger 3 Promo,0,2022,\N,\N,"Action,Short"
tt2164240,tvEpisode,Qualifer 1: Delhi Daredevils vs Kolkata Knight Riders,Qualifer 1: Delhi Daredevils vs Kolkata Knight Riders,0,2012,\N,\N,Sport
tt2171548,tvSpecial,12th IIFA Awards,12th International Indian Film Academy Awards,0,2011,\N,167,\N
tt2176013,movie,Jab Tak Hai Jaan,Jab Tak Hai Jaan,0,2012,\N,176,"Drama,Romance"
tt21944452,tvEpisode,Team Of Cuttputlli On Kapil's Show,Team Of Cuttputlli On Kapil's Show,0,2022,\N,\N,"Comedy,Talk-Show"
tt22071974,tvEpisode,Babli Bouncer In The House,Babli Bouncer In The House,0,2022,\N,\N,"Comedy,Talk-Show"
tt22094022,tvEpisode,Dhaakad Girls,Dhaakad Girls,0,2022,\N,\N,"Comedy,Talk-Show"
tt22094100,tvEpisode,Bigg Boss S16: Grand Premiere,Bigg Boss S16: Grand Premiere,0,2022,\N,115,Reality-TV
tt22259124,tvEpisode,Maharani In The House,Maharani In The House,0,2022,\N,\N,"Comedy,Talk-Show"
tt22260838,tvEpisode,Episode #1.129,Episode #1.129,0,2021,\N,\N,"Drama,Romance"
tt22260840,tvEpisode,Episode #1.130,Episode #1.130,0,2021,\N,\N,"Drama,Romance"
tt22260842,tvEpisode,Episode #1.131,Episode #1.131,0,2021,\N,\N,"Drama,Romance"
tt22260846,tvEpisode,Episode #1.132,Episode #1.132,0,2021,\N,\N,"Drama,Romance"
tt22260848,tvEpisode,Episode #1.133,Episode #1.133,0,2021,\N,\N,"Drama,Romance"
tt22260854,tvEpisode,Episode #1.134,Episode #1.134,0,2021,\N,\N,"Drama,Romance"
tt22260858,tvEpisode,Episode #1.136,Episode #1.136,0,2021,\N,\N,"Drama,Romance"
tt22260862,tvEpisode,Episode #1.135,Episode #1.135,0,2021,\N,\N,"Drama,Romance"
tt22260866,tvEpisode,Episode #1.138,Episode #1.138,0,2021,\N,\N,"Drama,Romance"
tt22260868,tvEpisode,Episode #1.137,Episode #1.137,0,2021,\N,\N,"Drama,Romance"
tt22260870,tvEpisode,Episode #1.139,Episode #1.139,0,2021,\N,\N,"Drama,Romance"
tt22260872,tvEpisode,Episode #1.140,Episode #1.140,0,2021,\N,\N,"Drama,Romance"
tt22260874,tvEpisode,Episode #1.141,Episode #1.141,0,2021,\N,\N,"Drama,Romance"
tt22260876,tvEpisode,Episode #1.142,Episode #1.142,0,2021,\N,\N,"Drama,Romance"
tt22260878,tvEpisode,Episode #1.143,Episode #1.143,0,2021,\N,\N,"Drama,Romance"
tt22260880,tvEpisode,Episode #1.144,Episode #1.144,0,2021,\N,\N,"Drama,Romance"
tt22260882,tvEpisode,Episode #1.145,Episode #1.145,0,2021,\N,\N,"Drama,Romance"
tt22260884,tvEpisode,Episode #1.146,Episode #1.146,0,2021,\N,\N,"Drama,Romance"
tt22260886,tvEpisode,Episode #1.147,Episode #1.147,0,2021,\N,\N,"Drama,Romance"
tt22260890,tvEpisode,Episode #1.148,Episode #1.148,0,2021,\N,\N,"Drama,Romance"
tt22260892,tvEpisode,Episode #1.149,Episode #1.149,0,2021,\N,\N,"Drama,Romance"
tt22260894,tvEpisode,Episode #1.150,Episode #1.150,0,2021,\N,\N,"Drama,Romance"
tt22260896,tvEpisode,Episode #1.151,Episode #1.151,0,2021,\N,\N,"Drama,Romance"
tt22260898,tvEpisode,Episode #1.152,Episode #1.152,0,2021,\N,\N,"Drama,Romance"
tt22260900,tvEpisode,Episode #1.153,Episode #1.153,0,2021,\N,\N,"Drama,Romance"
tt22260902,tvEpisode,Episode #1.154,Episode #1.154,0,2021,\N,\N,"Drama,Romance"
tt22260904,tvEpisode,Episode #1.155,Episode #1.155,0,2021,\N,\N,"Drama,Romance"
tt22260906,tvEpisode,Episode #1.156,Episode #1.156,0,2021,\N,\N,"Drama,Romance"
tt22299042,movie,Tigar Zinda hy,Tigar Zinda hy,0,2022,\N,\N,\N
tt22459680,tvEpisode,Vikram Vedha Special,Vikram Vedha Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt22459684,tvEpisode,Plan A Plan B Special,Plan A Plan B Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt22459686,tvEpisode,Ponniyin Selvan Special,Ponniyin Selvan Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt22491406,tvEpisode,Indian Idol Season 13 Special,Indian Idol Season 13 Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt22491410,tvEpisode,Tribute to Raju Srivastava - Part 2,Tribute to Raju Srivastava - Part 2,0,2022,\N,\N,"Comedy,Talk-Show"
tt22491414,tvEpisode,Tribute to Raju Srivastava - Part 1,Tribute to Raju Srivastava - Part 1,0,2022,\N,\N,"Comedy,Talk-Show"
tt22497600,tvEpisode,The quarrels begin!,The quarrels begin!,0,2022,\N,115,Reality-TV
tt22497602,tvEpisode,Rashmika-Neena visit Bigg Bos,Rashmika-Neena visit Bigg Bos,0,2022,\N,115,Reality-TV
tt22755742,tvEpisode,Bigg Boss' unique tasks,Bigg Boss' unique tasks,0,2022,\N,115,Reality-TV
tt22796920,short,Hudhdang the gang war,Hudhdang the gang war,0,2022,\N,\N,"Action,Short"
tt22801100,tvEpisode,Tiranga's Team on Kapil's Show,Tiranga's Team on Kapil's Show,0,2022,\N,\N,"Comedy,Talk-Show"
tt22801102,tvEpisode,Industry Ke Geetkaro Ko Salaam,Industry Ke Geetkaro Ko Salaam,0,2022,\N,\N,"Comedy,Talk-Show"
tt22869610,tvEpisode,Sumbul-Shalin in a tight spot,Sumbul-Shalin in a tight spot,0,2022,\N,115,Reality-TV
tt22983548,tvEpisode,Diwali Special with Thank God Team,Diwali Special with Thank God Team,0,2022,\N,\N,"Comedy,Talk-Show"
tt22983562,tvEpisode,A Musical Diwali,A Musical Diwali,0,2022,\N,\N,"Comedy,Talk-Show"
tt2304231,tvSeries,Umeed,Umeed,0,1989,\N,\N,Family
tt23119094,tvEpisode,Tina: I'll be b*#tch to you!,Tina: I'll be b*#tch to you!,0,2022,\N,115,Reality-TV
tt23119100,tvEpisode,Katrina's bhootiya vaar!,Katrina's bhootiya vaar!,0,2022,\N,115,Reality-TV
tt23119114,tvEpisode,"Abdu, the new captain!","Abdu, the new captain!",0,2022,\N,115,Reality-TV
tt23119118,tvEpisode,Bhai leaves no stone unturned!,Bhai leaves no stone unturned!,0,2022,\N,115,Reality-TV
tt23129194,tvEpisode,Shiv: Ankit is Priyanka's Chamcha,Shiv: Ankit is Priyanka's Chamcha,0,2022,\N,115,Reality-TV
tt23129198,tvEpisode,Salman takes Shiv to task!,Salman takes Shiv to task!,0,2022,\N,115,Reality-TV
tt23135026,tvEpisode,Double XL Dhamaal,Double XL Dhamaal,0,2022,\N,\N,"Comedy,Talk-Show"
tt23135030,tvEpisode,Phone Bhoot Special,Phone Bhoot Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt23396834,tvEpisode,Uunchai Special,Uunchai Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt23396836,tvEpisode,Mili Special,Mili Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt2342797,tvEpisode,Match 1: Chennai Super King vs Mumbai Indians,Match 1: Chennai Super King vs Mumbai Indians,0,2012,\N,\N,Sport
tt2354223,movie,Mumbai's King,Mumbai Cha Raja,0,2012,\N,77,Drama
tt2360717,tvSeries,Satyamev Jayate,Satyamev Jayate,0,2012,2014,65,"Documentary,Talk-Show"
tt23639338,tvEpisode,Qawwali Night,Qawwali Night,0,2022,\N,\N,"Comedy,Talk-Show"
tt23639340,tvEpisode,Anokha Drishyam,Anokha Drishyam,0,2022,\N,\N,"Comedy,Talk-Show"
tt23647534,tvEpisode,Is Sumbul in love with Shalin?,Is Sumbul in love with Shalin?,0,2022,\N,115,Reality-TV
tt2372222,movie,Kick,Kick,0,2014,\N,146,"Action,Comedy,Crime"
tt23736660,tvEpisode,Bhediya Special,Bhediya Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt23736666,tvEpisode,An Action Hero Special,An Action Hero Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt23801282,tvEpisode,Fahmaan Khan in the house!,Fahmaan Khan in the house!,0,2022,\N,115,Reality-TV
tt23801284,tvEpisode,Bhai schools Sajid-Archana,Bhai schools Sajid-Archana,0,2022,\N,115,Reality-TV
tt23806772,tvEpisode,Shenanigans with the Narayans,Shenanigans with the Narayans,0,2022,\N,\N,"Comedy,Talk-Show"
tt23806774,tvEpisode,Tanaav Waali Shaam,Tanaav Waali Shaam,0,2022,\N,\N,"Comedy,Talk-Show"
tt23836544,tvEpisode,Weekend confab with Salman!,Weekend confab with Salman!,0,2022,\N,115,Reality-TV
tt2391469,tvEpisode,Match 51: Delhi Daredevils vs Kolkata Knight Riders,Match 51: Delhi Daredevils vs Kolkata Knight Riders,0,2012,\N,\N,Sport
tt24000642,tvEpisode,Salaam Venky Special,Salaam Venky Special,0,2022,\N,\N,"Comedy,Talk-Show"
tt24000668,tvEpisode,The Legends of Comedy,The Legends of Comedy,0,2022,\N,\N,"Comedy,Talk-Show"
tt24139454,tvEpisode,Faadu Shaam,Faadu Shaam,0,2022,\N,\N,"Comedy,Talk-Show"
tt24139478,tvEpisode,Hip Hop Stars in Kapil's Show,Hip Hop Stars in Kapil's Show,0,2022,\N,\N,"Comedy,Talk-Show"
tt2461132,movie,Happy New Year,Happy New Year,0,2014,\N,180,"Action,Comedy,Drama"
tt24670172,tvEpisode,Cirkus in Kapil's Show,Cirkus in Kapil's Show,0,2022,\N,\N,"Comedy,Talk-Show"
tt24670174,tvEpisode,Magic of Cirkus continues,Magic of Cirkus continues,0,2022,\N,\N,"Comedy,Talk-Show"
tt24882896,tvEpisode,Christmas Celebration with Kapil,Christmas Celebration with Kapil,0,2022,\N,\N,"Comedy,Talk-Show"
tt24882900,tvEpisode,Team of Ved on Kapil's Show,Team of Ved on Kapil's Show,0,2022,\N,\N,"Comedy,Talk-Show"
tt25009260,tvEpisode,Salman grills Shalin-Stan,Salman grills Shalin-Stan,0,2022,\N,115,Reality-TV
tt25009270,tvEpisode,The intensity of the elimination!,The intensity of the elimination!,0,2022,\N,115,Reality-TV
tt25013138,tvEpisode,Puraane Gaano Ki Mehfil,Puraane Gaano Ki Mehfil,0,2023,\N,67,"Comedy,Talk-Show"
tt25013140,tvEpisode,New Year's Eve with the Comedians,New Year's Eve with the Comedians,0,2022,\N,84,"Comedy,Talk-Show"
tt25013142,tvEpisode,When Intelligence meets Comedy,When Intelligence meets Comedy,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013144,tvEpisode,Comedy Ka Masaledaar Zaika,Comedy Ka Masaledaar Zaika,0,2023,\N,74,"Comedy,Talk-Show"
tt25013146,tvEpisode,Kali Jotta Special,Kali Jotta Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013148,tvEpisode,The Director's Special,The Director's Special,0,2023,\N,72,"Comedy,Talk-Show"
tt25013150,tvEpisode,Shehzada Special,Shehzada Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013154,tvEpisode,Shark Tank India Special,Shark Tank India Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013156,tvEpisode,Ten Years of Gangs of Wasseypur,Ten Years of Gangs of Wasseypur,0,2023,\N,73,"Comedy,Talk-Show"
tt25013158,tvEpisode,"Gurdas Maan, Guru Randhawa & Yogita Bihani","Gurdas Maan, Guru Randhawa & Yogita Bihani",0,2023,\N,\N,"Comedy,Talk-Show"
tt25013160,tvEpisode,Gangs of Wasseypur Reunion,Gangs of Wasseypur Reunion,0,2023,\N,72,"Comedy,Talk-Show"
tt25013162,tvEpisode,Shiv Shastri Balboa Promotion,Shiv Shastri Balboa Promotion,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013168,tvEpisode,Ek Jhoothi aur Makkaar Shaam,Ek Jhoothi aur Makkaar Shaam,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013170,tvEpisode,The Entertainer's Tour,The Entertainer's Tour,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013172,tvEpisode,Gulmohar Waali Shaam,Gulmohar Waali Shaam,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013176,tvEpisode,Aaj Tak News Anchors,Aaj Tak News Anchors,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013178,tvEpisode,Star Studded Evening,Star Studded Evening,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013180,tvEpisode,CCL Promotion,CCL Promotion,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013184,tvEpisode,Bheed Special,Bheed Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013186,tvEpisode,Social Media Ke Sitare,Social Media Ke Sitare,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013190,tvEpisode,The Babbar Family,The Babbar Family,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013192,tvEpisode,Zwigato Special,Zwigato Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013194,tvEpisode,India's Best Dancer Ka Tadka,India's Best Dancer Ka Tadka,0,2023,\N,\N,"Comedy,Talk-Show"
tt25013196,tvEpisode,Bholaa Special,Bholaa Special,0,2023,\N,\N,"Comedy,Talk-Show"
tt2521898,tvEpisode,Jab Tak Hai Jaan Special,Jab Tak Hai Jaan Special,0,2012,\N,\N,Game-Show
